dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
0.00207324,78.46786666,0.041723955,,79.85844058,233,78.46786666
0.00207324,78.50959062,0.041723955,,79.86051382,234,78.50959062
0.00207324,78.55131457,0.041723955,,79.86258706,235,78.55131457
0.00207324,78.59303853,0.041723955,,79.8646603,236,78.59303853
0.00207324,78.63476248,0.041723955,,79.86673354,237,78.63476248
0.00207324,78.67648644,0.041723955,,79.86880678,238,78.67648644
0.00207324,78.71821039,0.041723955,,79.87088002,239,78.71821039
0.00207324,78.75993435,0.041723955,,79.87295326,240,78.75993435
0.00207324,78.8016583,0.041723955,,79.8750265,241,78.8016583
0.00207324,78.84338226,0.041723955,,79.87709974,242,78.84338226
0.00207324,78.88510621,0.041723955,,79.87917298,243,78.88510621
0.00207324,78.92683017,0.041723955,,79.88124622,244,78.92683017
0.00207324,78.96855412,0.041723955,,79.88331946,245,78.96855412
0.00207324,79.01027808,0.041723955,,79.8853927,246,79.01027808
0.00207324,79.05200204,0.041723955,,79.88746594,247,79.05200204
0.00207324,79.09372599,0.041723955,,79.88953918,248,79.09372599
0.00207324,79.13544995,0.041723955,,79.89161242,249,79.13544995
0.00207324,79.1771739,0.041723955,,79.89368566,250,79.1771739
0.00207324,79.21889786,0.041723955,,79.8957589,251,79.21889786
0.001734621,79.26062181,0.008726786,,79.89783214,252,79.26062181
0.00170479,79.2693486,0.005819799,,79.89956676,253,79.2693486
0.00170479,79.2751684,0.005819799,,79.90127155,254,79.2751684
0.00170479,79.2809882,0.005819799,,79.90297634,255,79.2809882
0.00170479,79.28680799,0.005819799,,79.90468113,256,79.28680799
0.00170479,79.29262779,0.005819799,,79.90638592,257,79.29262779
0.00170479,79.29844759,0.005819799,,79.90809071,258,79.29844759
0.00170479,79.30426739,0.005819799,,79.9097955,259,79.30426739
0.00170479,79.31008719,0.005819799,,79.91150029,260,79.31008719
0.00170479,79.31590699,0.005819799,,79.91320508,261,79.31590699
0.00170479,79.32172679,0.005819799,,79.91490987,262,79.32172679
0.00170479,79.32754659,0.005819799,,79.91661466,263,79.32754659
0.00170479,79.33336639,0.005819799,,79.91831945,264,79.33336639
0.00170479,79.33918618,0.005819799,,79.92002424,265,79.33918618
0.00170479,79.34500598,0.005819799,,79.92172903,266,79.34500598
0.00170479,79.35082578,0.005819799,,79.92343381,267,79.35082578
0.00170479,79.35664558,0.005819799,,79.9251386,268,79.35664558
0.000380277,79.36246538,0.009570914,,79.92684339,269,79.36246538
0.000246296,79.37203629,0.009950356,,79.92722367,270,79.37203629
0.000246296,79.38198665,0.009950356,,79.92746997,271,79.38198665
0.000246296,79.39193701,0.009950356,,79.92771626,272,79.39193701
0.000246296,79.40188736,0.009950356,,79.92796256,273,79.40188736
0.000246296,79.41183772,0.009950356,,79.92820885,274,79.41183772
0.000246296,79.42178808,0.009950356,,79.92845515,275,79.42178808
0.000246296,79.43173843,0.009950356,,79.92870145,276,79.43173843
0.000246296,79.44168879,0.009950356,,79.92894774,277,79.44168879
0.000246296,79.45163914,0.009950356,,79.92919404,278,79.45163914
0.000246296,79.4615895,0.009950356,,79.92944033,279,79.4615895
0.000246296,79.47153986,0.009950356,,79.92968663,280,79.47153986
0.000246296,79.48149021,0.009950356,,79.92993293,281,79.48149021
0.000246296,79.49144057,0.009950356,,79.93017922,282,79.49144057
0.000246296,79.50139093,0.009950356,,79.93042552,283,79.50139093
0.000246296,79.51134128,0.009950356,,79.93067181,284,79.51134128
0.000246296,79.52129164,0.009950356,,79.93091811,285,79.52129164
0.000246296,79.531242,0.009950356,,79.93116441,286,79.531242
0.000246296,79.54119235,0.009950356,,79.9314107,287,79.54119235
0.000246296,79.55114271,0.009950356,,79.931657,288,79.55114271
0.001089442,79.56109307,0.004009632,,79.93190329,289,79.56109307
0.001634518,Indeterminate,0.000169088,,79.93299274,290,79.5651027
0.001634518,Indeterminate,0.000169088,,79.93462725,291,79.56527178
0.001634518,Indeterminate,0.000169088,,79.93626177,292,79.56544087
0.001634518,Indeterminate,0.000169088,,79.93789629,293,79.56560996
0.001634518,Indeterminate,0.000169088,,79.93953081,294,79.56577905
0.001634518,Indeterminate,0.000169088,,79.94116532,295,79.56594814
0.001634518,Indeterminate,0.000169088,,79.94279984,296,79.56611723
0.001634518,Indeterminate,0.000169088,,79.94443436,297,79.56628631
0.001634518,Indeterminate,0.000169088,,79.94606888,298,79.5664554
0.001634518,Indeterminate,0.000169088,,79.94770339,299,79.56662449
0.001634518,Indeterminate,0.000169088,,79.94933791,300,79.56679358
0.001634518,Indeterminate,0.000169088,,79.95097243,301,79.56696267
0.001634518,Indeterminate,0.000169088,,79.95260695,302,79.56713175
0.001634518,Indeterminate,0.000169088,,79.95424146,303,79.56730084
0.001634518,Indeterminate,0.000169088,,79.95587598,304,79.56746993
0.001634518,Indeterminate,0.000169088,,79.9575105,305,79.56763902
0.001634518,Indeterminate,0.000169088,,79.95914502,306,79.56780811
0.001303403,Indeterminate,6.9891E-05,,79.96077954,307,79.56797719
0.00125178,Indeterminate,5.44252E-05,,79.96208294,308,79.56804708
0.00125178,Indeterminate,5.44252E-05,,79.96333472,309,79.56810151
0.00125178,Indeterminate,5.44252E-05,,79.9645865,310,79.56815593
0.00125178,Indeterminate,5.44252E-05,,79.96583828,311,79.56821036
0.00125178,Indeterminate,5.44252E-05,,79.96709006,312,79.56826479
0.00125178,Indeterminate,5.44252E-05,,79.96834184,313,79.56831921
0.00125178,Indeterminate,5.44252E-05,,79.96959362,314,79.56837364
0.00125178,Indeterminate,5.44252E-05,,79.9708454,315,79.56842806
0.00125178,Indeterminate,5.44252E-05,,79.97209718,316,79.56848249
0.00125178,Indeterminate,5.44252E-05,,79.97334895,317,79.56853691
0.00125178,Indeterminate,5.44252E-05,,79.97460073,318,79.56859134
0.00125178,Indeterminate,5.44252E-05,,79.97585251,319,79.56864576
0.00125178,Indeterminate,5.44252E-05,,79.97710429,320,79.56870019
0.00125178,Indeterminate,5.44252E-05,,79.97835607,321,79.56875461
0.00125178,Indeterminate,5.44252E-05,,79.97960785,322,79.56880904
0.00125178,Indeterminate,5.44252E-05,,79.98085963,323,79.56886346
